eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
220 -104.659 -65.8829 24.6648 0 -0.579005 -0.789806 -0.202384 30.511 0.292646
221 56.4241 -106.768 123.977 0 -0.592788 0.124347 0.795701 30.511 0.0722365
222 -112.143 21.1103 71.7981 0 0.891045 -0.0318394 -0.452797 30.511 0.133129
223 3.55825 69.2238 -140.764 0 -0.300819 0.754902 0.582778 30.511 0.0841387
224 76.3216 -30.9675 73.0698 0 -0.123952 0.735544 0.666042 30.511 0.153482
225 -0.128371 19.2316 -39.5158 0 0.964958 0.238802 -0.108765 30.511 0.121692
226 32.4343 -31.7779 67.6112 0 0.85176 -0.285257 0.439469 30.511 0.116808
227 -1.16272 -91.2983 100.697 0 -0.614484 -0.778431 0.128276 30.511 0.111579
228 19.4951 -7.80272 79.3237 0 -0.740189 0.0439783 0.670959 30.511 0.141081
229 -88.6296 -193.8 -46.653 0 -0.924598 -0.362417 -0.117355 30.511 0.128357
230 105.553 -164.217 -92.608 0 0.461005 -0.77565 0.431093 30.511 0.146381
231 45.7743 53.1595 109.043 0 0.154921 0.156458 0.975459 30.511 0.0768902
232 117.042 47.55 21.7987 0 0.541035 0.831762 0.124312 30.511 0.136029
233 -110.549 13.608 -47.6581 0 0.914254 0.403041 0.0412097 30.511 0.0948622
234 29.9582 -59.3691 6.73076 0 0.986345 0.00394698 -0.164648 30.511 0.0937261
235 -144.768 102.63 1.15696 0 0.23717 -0.524966 0.817411 30.511 0.144056
236 -20.0501 -142.647 -58.0477 0 0.446303 0.750501 0.487404 30.511 0.136445
237 34.1258 20.1785 31.0293 0 0.0147954 0.58645 -0.809851 30.511 0.100513
238 84.7318 148.254 -0.538904 0 0.569795 -0.770493 0.285788 30.511 0.140833
239 -138.288 134.808 -41.9049 0 0.728161 0.351597 0.588354 30.511 0.110749
240 33.9732 175.284 8.06499 0 0.748562 0.266644 0.607088 30.511 0.119514
241 40.0232 -50.1227 -46.7599 0 0.517591 0.603693 -0.606345 30.511 0.122476
242 -35.0115 79.2902 97.8193 0 0.0542282 0.378826 -0.923878 30.511 0.0399775
243 5.48936 115.994 -96.3615 0 -0.30603 0.463551 -0.831545 30.511 0.138748
244 109.005 30.2161 53.4972 0 -0.390341 -0.293383 -0.872674 30.511 0.126044
245 -87.2154 -58.6169 18.3184 0 0.411318 0.21105 -0.886722 30.511 0.144615
246 4.41363 20.92 -120.772 0 -0.122431 -0.47 0.874134 30.511 0.122898
247 -12.133 -174.836 -143.499 0 -0.935033 -0.0872568 0.343655 30.511 0.120745
248 -53.4646 72.938 -69.0818 0 0.833295 0.337494 -0.437856 30.511 0.111217
249 -19.3581 149.8 55.5662 0 0.512562 -0.716052 -0.473868 30.511 0.0853559
