eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
249 92.3414 -116.499 102.005 0 -0.216457 0.665158 -0.71464 10.511 0.0399991
250 40.0097 129.48 30.1941 0 0.719993 0.605865 -0.338434 10.511 0.0469466
251 80.584 -184.249 -28.6212 0 0.813004 -0.0106088 0.582162 10.511 0.0408198
252 99.0933 93.7471 -83.7064 0 0.118322 0.970368 -0.210677 10.511 0.0408122
253 -54.859 -98.9599 136.166 0 -0.287866 -0.789403 -0.542196 10.511 0.0413351
254 139.762 -93.5987 45.3146 0 0.430367 0.181023 0.884316 10.511 0.0415797
255 76.5453 -122.189 16.7405 0 0.815193 0.466793 0.342877 10.511 0.0462949
256 -92.5776 -142.838 24.7314 0 0.629695 0.686313 -0.363949 10.511 0.0384398
257 7.4817 13.6939 -3.05734 0 -0.451815 -0.869432 0.199876 10.511 0.0475974
258 -62.5287 187.714 -4.77267 0 0.677346 0.682388 -0.274862 10.511 0.0464589
259 63.6091 -38.1443 61.6347 0 -0.659163 0.611686 -0.437429 10.511 0.0489374
260 43.1491 -168.336 4.40465 0 0.49615 0.556766 0.666218 10.511 0.0423559
261 -7.29679 182.059 -112.371 0 0.0683616 -0.0597485 0.99587 10.511 0.0487976
262 4.1115 -166.191 57.0416 0 -0.174291 0.518812 0.836933 10.511 0.00636502
263 86.0307 59.5104 -30.8659 0 0.479716 0.289688 0.828223 10.511 0.0291843
264 46.6527 -112.201 -45.9851 0 0.194308 -0.944221 -0.265879 10.511 0.0403532
265 -22.0743 50.5341 42.8947 0 -0.430258 0.876415 0.216276 10.511 0.0448152
266 -79.4786 -126.004 20.9445 0 0.867779 0.348369 0.354398 10.511 0.0480131
267 18.8901 25.3191 -32.0363 0 -0.0312901 0.33763 -0.940759 10.511 0.0415258
268 75.8232 106.325 -19.2381 0 0.305372 0.584254 0.751928 10.511 0.0541731
269 66.0476 -65.1665 -131.434 0 0.959398 0.155206 0.235512 10.511 0.0505101
270 104.654 -53.9719 -39.7827 0 -0.217419 -0.942476 -0.253905 10.511 0.0465055
271 -5.10256 4.60148 127.996 0 -0.303208 -0.765571 0.56742 10.511 0.0563198
272 54.5466 158.916 72.0671 0 -0.0766735 0.907549 0.412887 10.511 0.0319597
273 -75.548 -90.6915 65.5499 0 -0.174314 -0.851346 -0.494797 10.511 0.0427872
274 -13.6121 106.754 85.2816 0 0.213427 0.167858 -0.962431 10.511 0.0330049
275 -36.6632 -112.819 135.114 0 -0.704821 -0.698016 -0.126497 10.511 0.029485
276 -48.3064 141.929 -61.4779 0 0.247453 0.180432 0.951951 10.511 0.100207
277 -61.1632 -114.964 119.299 0 0.192573 -0.949042 -0.249469 10.511 0.0307409
278 -82.2711 60.6498 -7.54237 0 -0.449468 0.656916 0.605343 10.511 0.0433789
