eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
565 0.0356875 30.1678 8.02392 0.375033 12
566 0.0319608 25.6712 3.40474 0.236998 19
568 0.00959014 8.2074 2.22458 0.410543 7
569 0.0261132 22.6921 7.48037 0.378545 13
570 0.0456121 37.7091 5.13741 0.199348 32
571 0.0571271 47.6261 5.58316 0.185861 36
572 0.0427157 35.1568 3.97259 0.219522 25
573 0.0349925 28.9386 4.07233 0.263298 19
574 0.0893818 75.4906 11.0387 0.211593 40
575 0.0462489 39.5965 6.99893 0.272001 20
576 0.0931544 78.3469 16.5029 0.309185 29
577 0.0438473 36.113 5.64202 0.264907 25
578 0.0812906 68.7835 21.2454 0.359212 24
579 0.0435276 37.1525 2.661 0.183743 30
580 0.0104101 8.96139 2.43774 0.360609 10
581 0.0543601 48.3793 4.94255 0.228262 25
582 0.0542982 44.392 4.24744 0.218926 31
583 0.0470457 40.1619 4.86342 0.237371 21
584 0.0416853 35.2941 2.32705 0.181855 27
585 0.0582082 47.873 4.75449 0.200503 29
586 0.0856991 72.3314 3.99384 0.167608 43
587 0.0638866 53.5882 19.4727 0.428722 24
588 0.0367686 31.761 4.0477 0.223271 24
589 0.0376891 32.0417 3.49084 0.226275 25
590 0.0453316 36.4226 3.42744 0.182836 34
591 0.0581809 51.4851 5.71508 0.216007 28
592 0.0452067 37.1741 4.1804 0.190683 31
593 0.0579686 45.5091 6.1566 0.230779 27
595 0.0197603 17.0902 2.4938 0.281912 13
596 0.0615306 52.4028 15.8978 0.336529 27
597 0.0568056 47.5062 3.70157 0.178917 33
598 0.0361511 31.23 7.6164 0.342788 16
599 0.034848 30.2938 3.21407 0.210972 25
600 0.0330422 27.9422 3.87443 0.242781 23
601 0.0424177 36.5484 8.52979 0.307211 19
602 0.0509705 43.7961 3.68037 0.191281 31
603 0.0405624 32.9222 3.38201 0.235851 24
604 0.0661947 53.7352 6.27673 0.221741 31
605 0.0153482 14.3936 2.03825 0.289723 13
606 0.0334 27.0661 3.32921 0.260198 19
607 0.0509091 42.3743 2.97808 0.162858 39
608 0.0474002 42.2923 8.12068 0.267025 22
609 0.051606 43.8727 8.23097 0.297471 21
610 0.0606511 49.1135 5.21781 0.223099 24
611 0.0661933 54.1913 16.3667 0.351305 26
612 0.0400645 33.2855 5.4433 0.258446 20
613 0.0475065 40.0314 3.3558 0.198284 30
614 0.0550604 46.5289 7.80603 0.22239 33
615 0.04574 36.8912 4.85801 0.238044 23
616 0.0489172 39.7451 4.11448 0.198279 30
617 0.0534211 45.3537 3.63153 0.210648 24
618 0.0472336 39.3881 3.78857 0.18669 32
619 0.0318987 27.6433 3.45176 0.241621 21
620 0.0723748 58.4107 6.62763 0.210138 31
621 0.0623768 58.1025 15.6531 0.378508 22
622 0.0473723 38.2943 3.50052 0.191267 32
623 0.066056 55.8017 9.34075 0.222227 33
624 0.0372183 30.7318 4.24137 0.229558 25
625 0.0342583 29.5448 4.46611 0.23153 23
626 0.0313633 26.7704 2.23219 0.214108 21
627 0.0371401 32.2258 3.65027 0.223767 24
628 0.0322681 26.263 2.31499 0.215013 24
629 0.04474 38.1056 3.11969 0.199577 26
630 0.0578738 48.9781 3.75422 0.19227 31
631 0.032791 25.1665 6.24702 0.317694 16
632 0.0453787 38.1119 7.32049 0.2591 22
633 0.0481478 43.2533 13.5055 0.419323 17
634 0.0274828 22.8422 2.8164 0.229318 20
635 0.044995 38.6154 3.30535 0.203699 28
636 0.0465095 38.8909 4.72804 0.211663 27
637 0.0615832 51.5532 5.69278 0.234374 24
638 0.0559684 44.281 6.74242 0.26535 24
639 0.0440221 35.5264 4.2456 0.230713 24
640 0.0371667 33.0645 4.48915 0.238403 25
641 0.0495289 41.3344 8.65868 0.291979 23
642 0.0429335 35.9286 3.37947 0.203266 28
643 0.0353038 31.9563 5.4354 0.233874 26
644 0.0546323 44.571 7.01638 0.248291 22
645 0.0433848 37.0541 3.21835 0.194627 31
646 0.0503641 40.7055 7.45462 0.225941 35
647 0.0606003 51.1521 6.35878 0.205713 34
648 0.050484 42.1664 4.54209 0.2093 30
649 0.0587161 47.5184 7.79974 0.281305 22
650 0.0758529 65.1678 5.50614 0.172201 38
651 0.0427957 36.1085 3.14504 0.179974 32
652 0.03838 32.0945 3.12488 0.198548 28
653 0.0474337 40.5382 3.26515 0.184274 31
654 0.0507636 42.5051 7.04981 0.25707 23
655 0.0599576 50.249 6.02155 0.223512 28
656 0.042379 34.8304 4.9022 0.228271 25
657 0.0326138 28.3096 2.37305 0.206675 24
658 0.054029 46.4918 5.76756 0.236083 24
659 0.0350695 29.7323 3.49121 0.264344 21
660 0.0361741 32.2679 4.8591 0.276143 22
661 0.0385652 32.4386 5.18604 0.259863 20
662 0.059353 48.7267 3.12027 0.173428 36
663 0.0517296 44.3697 7.82656 0.247395 25
664 0.0360365 31.4472 15.1503 0.509572 14
665 0.0600107 50.7501 7.06812 0.240824 24
667 0.0435197 36.1606 3.55499 0.193009 30
668 0.063361 51.7932 4.54223 0.177485 36
669 0.0549345 45.898 4.83561 0.19576 33
670 0.0331811 26.9349 4.74142 0.280682 18
671 0.0294659 24.7025 5.09627 0.275442 22
672 0.0428122 36.2014 3.47418 0.208908 24
673 0.0569356 44.2278 3.7238 0.198241 32
674 0.0563638 49.1832 5.89826 0.192912 35
675 0.0617318 50.4426 4.41844 0.194437 30
676 0.0649365 54.5539 6.45115 0.190383 34
677 0.0396468 32.3185 3.70798 0.217328 25
678 0.0464307 37.5364 5.00812 0.270545 19
679 0.0454613 37.8364 3.6821 0.207571 27
680 0.0704497 54.8956 15.5271 0.41383 15
682 0.0694361 62.0079 18.0716 0.358111 19
683 0.043393 38.2688 4.28427 0.23042 23
684 0.0541612 43.2155 3.74455 0.179873 32
685 0.0407249 34.8942 3.29766 0.199818 28
686 0.0397627 33.584 10.4204 0.386165 14
687 0.0354563 30.7794 3.66348 0.228294 24
688 0.0506288 42.3643 5.17409 0.243666 21
689 0.045572 41.0397 4.13936 0.214713 26
690 0.0323357 27.6475 4.77339 0.258246 22
691 0.0506984 42.8572 7.1893 0.276492 22
692 0.0581581 46.4597 5.07581 0.233799 32
693 0.0484254 39.6322 3.09784 0.197485 29
694 0.0364344 28.784 4.05471 0.242516 22
695 0.0338188 27.9679 3.13718 0.229307 23
696 0.061647 51.0094 4.62591 0.195634 31
697 0.0546245 50.2638 5.57384 0.201454 36
698 0.053022 43.6416 7.18144 0.271838 20
699 0.065217 52.9135 5.90489 0.209049 31
700 0.0685893 57.0416 7.57395 0.246994 31
701 0.0419451 35.0008 3.99548 0.228695 27
702 0.05377 45.8684 5.18169 0.223072 26
703 0.0464779 37.1626 3.37948 0.216796 24
704 0.0463038 38.7588 3.69301 0.185613 32
705 0.0394473 33.3561 6.84165 0.287575 20
706 0.0564279 47.6342 4.19998 0.189674 34
707 0.0479545 41.2016 9.82408 0.308211 22
708 0.0447584 37.6539 5.32764 0.244598 26
709 0.0537463 48.3268 9.34135 0.26923 23
710 0.0381055 30.6893 2.93689 0.218874 24
711 0.0578909 46.9992 2.98558 0.187337 30
712 0.0455774 40.0794 4.37974 0.210857 30
713 0.0502082 42.7421 5.82583 0.261819 23
714 0.0358945 31.1863 4.03471 0.231635 24
715 0.0392115 31.78 4.18434 0.266124 18
716 0.0183759 15.1504 4.72404 0.442684 9
717 0.0351916 28.9349 3.32978 0.225523 23
718 0.0512303 41.1583 3.86877 0.211933 29
719 0.0417914 34.8827 3.29016 0.220106 26
720 0.0519058 46.7575 3.83235 0.213056 31
721 0.0454586 38.6478 7.67443 0.290771 27
722 0.028272 24.6335 8.1278 0.372134 14
723 0.0391676 31.4895 2.50357 0.204394 25
724 0.0650419 50.572 6.35482 0.232227 25
725 0.0536903 45.4665 4.13868 0.189607 32
726 0.0590786 50.1622 5.87273 0.227657 25
727 0.04807 41.0147 4.62379 0.201468 31
728 0.0355287 29.5398 3.38233 0.242669 21
729 0.069553 57.5844 4.45185 0.165007 43
730 0.03952 36.2284 6.3841 0.242271 24
731 0.0675872 54.8821 11.4287 0.327924 19
732 0.0320988 26.2696 2.3696 0.221023 23
733 0.0377918 30.4331 3.37911 0.247329 22
734 0.0387808 32.6139 4.51526 0.253236 20
735 0.0515207 41.3687 3.52848 0.198533 30
736 0.036125 31.4373 4.77196 0.249722 24
737 0.069406 55.4802 9.15776 0.235415 35
738 0.0483402 42.6301 6.84492 0.233401 26
739 0.0457064 36.9153 15.6332 0.471421 19
740 0.0575806 49.121 4.10547 0.188993 33
741 0.0592917 49.4798 3.56229 0.172951 36
742 0.0568056 46.1439 4.91598 0.203631 33
743 0.0532734 43.6282 6.55219 0.244184 25
744 0.0510389 41.9101 4.42889 0.18384 36
745 0.0390775 33.8589 4.02379 0.231913 25
746 0.0299401 24.7197 3.51037 0.264632 19
747 0.0298206 24.724 3.82781 0.241862 21
748 0.0627735 52.9299 12.3862 0.298335 24
749 0.0387443 31.9955 4.41872 0.224899 25
750 0.0489669 41.0577 3.7446 0.202848 32
751 0.0481756 39.9824 3.16787 0.191279 30
752 0.0471255 41.2638 3.7317 0.192307 30
753 0.0384205 32.1788 3.68308 0.209729 26
754 0.0383561 33.3984 3.02999 0.182204 33
755 0.0442559 36.7858 4.99039 0.213726 28
756 0.0423046 38.279 4.25616 0.218421 28
757 0.0647099 53.297 5.33285 0.187855 35
758 0.0423506 38.2133 3.8386 0.209815 28
759 0.0330187 27.1145 2.08317 0.194716 26
760 0.048923 41.4043 5.30222 0.19474 31
761 0.0504329 40.8331 7.12939 0.268081 22
762 0.0596891 47.8329 7.43078 0.25798 22
763 0.0615775 46.5215 17.5369 0.406625 19
764 0.045179 37.9458 3.40505 0.202878 27
765 0.0365562 29.7143 3.70305 0.257925 22
766 0.0374166 30.8563 5.60664 0.251444 24
767 0.0452849 38.4267 8.48869 0.272756 24
768 0.0593449 50.7709 8.0353 0.292926 21
770 0.043446 36.5776 3.05065 0.208705 26
771 0.0443166 34.8793 8.96319 0.317006 19
772 0.042077 34.8735 5.75172 0.264386 21
773 0.0637461 55.7006 3.11308 0.162312 42
774 0.0337052 27.4861 6.16843 0.285652 22
775 0.0472207 38.7454 3.77715 0.222001 26
776 0.0409521 35.9809 3.99115 0.20999 27
777 0.0713966 58.3918 13.3616 0.309426 23
778 0.0347316 30.6265 3.20727 0.218367 25
779 0.0632619 52.0294 4.54966 0.205648 29
780 0.060483 52.1818 3.84878 0.186079 32
781 0.0517099 45.0906 5.28424 0.220337 26
782 0.0483643 42.4652 4.09317 0.198753 33
783 0.0566414 48.1323 6.79896 0.216195 34
784 0.068594 58.5963 5.29721 0.191062 39
785 0.0440751 35.2249 6.97646 0.294218 22
787 0.0509799 44.5699 7.49115 0.299793 21
788 0.017182 14.218 5.68947 0.462748 8
789 0.0388194 32.3443 3.02267 0.211582 24
790 0.0517378 44.4072 6.49737 0.256676 24
791 0.0350907 29.8378 2.36463 0.205669 25
792 0.0733953 62.5677 8.27668 0.228946 33
793 0.00738835 6.0577 1.30426 0.406441 6
794 0.0289752 25.6371 2.67553 0.21479 24
795 0.0559307 47.6027 9.16979 0.268006 24
796 0.0358717 31.2869 4.44608 0.266478 19
797 0.02688 22.8795 13.771 0.616055 9
798 0.0345212 29.0358 3.77389 0.226319 25
799 0.0459675 38.1659 5.88723 0.276975 19
800 0.044773 38.1434 3.14635 0.195043 28
801 0.0505525 41.6715 5.29446 0.224267 28
802 0.0499466 40.865 4.73774 0.257594 23
803 0.0593663 49.6396 33.5364 0.677528 15
804 0.0472005 41.6615 5.87254 0.247247 30
805 0.0543744 42.3806 8.10448 0.261629 31
806 0.0649745 51.198 6.66697 0.238999 23
807 0.055246 45.0344 4.96046 0.220378 26
808 0.0513878 44.4184 3.87434 0.214026 27
809 0.0528213 44.4389 2.97149 0.169859 35
810 0.0325706 28.4966 3.59144 0.25154 20
811 0.0492519 43.0498 9.92816 0.376297 16
812 0.0316955 28.6592 4.71966 0.262634 19
813 0.044538 38.2892 3.60703 0.199036 28
814 0.0621787 52.0049 4.94325 0.204042 31
815 0.0410144 34.8459 3.89667 0.22353 24
816 0.0576807 48.6179 3.48318 0.184306 32
817 0.0508111 43.7531 2.64157 0.166206 36
818 0.0510379 44.1248 4.10293 0.222683 28
819 0.0333878 29.1561 3.48123 0.284068 15
820 0.0639596 54.5911 5.31615 0.18236 37
821 0.0507335 41.7423 4.40673 0.211565 28
822 0.0623873 51.7788 3.75446 0.180954 31
823 0.0441713 37.446 4.53656 0.243475 25
824 0.0362985 32.2211 5.73367 0.284469 18
825 0.0500181 42.7667 4.96384 0.200062 31
826 0.0549555 44.7181 4.33535 0.186261 36
827 0.0463531 40.0654 10.9002 0.311602 25
828 0.0286243 24.1735 3.33329 0.274089 17
829 0.0272462 23.8927 2.87507 0.256972 17
830 0.0543378 45.6032 5.0176 0.234043 26
831 0.0415401 34.1102 4.39039 0.252272 21
832 0.0283572 23.9669 2.60572 0.229276 21
833 0.0497636 41.5931 5.4213 0.246224 23
834 0.0453425 38.154 2.64891 0.181207 31
835 0.00841582 6.60992 1.61384 0.404103 7
836 0.0481336 40.1066 5.30419 0.213512 29
837 0.0252766 20.8229 2.47124 0.252314 17
839 0.048186 40.2164 5.28538 0.214317 28
840 0.0589975 50.2511 4.71716 0.195196 31
841 0.0176783 15.2033 2.75351 0.320425 13
842 0.0614097 49.2349 7.01568 0.230353 29
843 0.0199967 17.8216 5.89818 0.382373 12
844 0.0369437 30.6521 1.98543 0.186259 29
845 0.0372489 29.9778 4.72364 0.239807 22
846 0.0280984 22.6172 2.93304 0.24782 21
847 0.0555997 44.8306 4.56236 0.190151 32
848 0.045178 38.2878 4.15798 0.187701 32
849 0.0291798 25.2614 2.58366 0.231904 22
850 0.0256651 21.1293 3.10119 0.239139 19
851 0.0596292 52.5266 10.8267 0.296985 24
852 0.0481203 41.0218 3.88033 0.2186 28
853 0.0702021 57.8672 4.94581 0.187958 32
854 0.0371953 31.4203 3.011 0.218903 28
855 0.05723 49.1564 4.24524 0.184594 35
856 0.0405652 36.4194 2.32182 0.171982 35
857 0.0312382 25.3483 3.46993 0.267095 18
858 0.0592046 49.2182 3.92728 0.169561 40
859 0.0449754 36.3921 6.17473 0.262348 21
860 0.0468115 39.2216 4.44862 0.207674 28
861 0.0281671 26.9264 11.7803 0.465645 15
862 0.0586576 50.0687 6.95609 0.215457 31
863 0.0675855 56.0543 7.55392 0.242062 28
864 0.0615071 49.32 10.9152 0.337002 22
865 0.0436915 36.794 3.32735 0.183446 32
866 0.0524655 42.6586 6.96945 0.270627 22
867 0.0379297 30.0136 3.4781 0.256603 20
868 0.0162295 14.2259 4.1224 0.391052 11
869 0.0331914 29.1731 4.60244 0.260579 19
870 0.0616269 50.3688 4.55038 0.190867 38
871 0.0441324 35.4451 3.31758 0.20081 29
872 0.0512914 45.0893 24.6757 0.551307 22
873 0.0750834 63.4735 6.92483 0.211769 32
874 0.0549863 43.1966 8.2733 0.310305 17
875 0.0364484 29.9304 2.60274 0.203056 23
876 0.0361183 34.1139 4.73588 0.267695 18
877 0.0618092 52.145 5.43756 0.219171 28
878 0.0622936 54.5402 6.54622 0.214363 32
879 0.0418359 34.2976 6.86746 0.288579 22
880 0.0729747 60.861 5.72777 0.21684 30
881 0.0318995 28.5066 6.65296 0.319386 16
882 0.0527759 43.4584 4.91016 0.211506 29
883 0.036811 31.7591 7.33907 0.29665 18
884 0.0276841 23.103 2.01617 0.220956 20
885 0.0504803 41.6396 3.63857 0.2129 32
886 0.0530066 40.6587 5.97831 0.242424 26
887 0.0610069 52.664 6.38966 0.206357 37
888 0.0444483 38.1613 8.59256 0.2852 22
889 0.0498268 41.8194 3.99446 0.215657 29
890 0.0440259 38.0127 3.12757 0.204975 26
891 0.043862 35.4906 6.32908 0.238115 26
892 0.0403372 33.3272 12.0849 0.416408 22
893 0.0449139 37.1933 4.36411 0.211147 30
894 0.0538299 44.4286 10.8437 0.306105 23
895 0.0705258 60.529 4.97054 0.205652 31
896 0.0546981 46.7452 4.39997 0.188465 33
898 0.0639479 52.8596 4.38933 0.18417 31
899 0.0546633 46.1485 6.12607 0.208175 33
900 0.0705695 61.4453 7.26045 0.224258 29
901 0.0657405 54.4056 4.16863 0.172476 37
902 0.0344478 28.048 5.06908 0.281034 20
903 0.0604493 47.2972 5.6909 0.198904 34
905 0.0669688 57.3192 11.63 0.311036 22
906 0.0398957 35.7798 8.28244 0.306225 23
907 0.0302099 24.7408 4.81992 0.285583 21
908 0.0258873 21.7958 3.11637 0.282774 16
909 0.0507442 40.7165 5.54314 0.264873 23
910 0.0365404 30.5957 2.35339 0.209387 26
911 0.0486364 41.0482 8.76827 0.324543 17
912 0.0317828 27.3439 2.73641 0.281869 19
913 0.0724436 62.2045 5.34012 0.206477 31
914 0.0519558 46.3699 5.45367 0.248967 28
915 0.0669617 58.1368 17.0373 0.36336 23
916 0.0540056 48.2096 12.6726 0.325195 20
917 0.0576897 47.4355 4.42564 0.179729 33
918 0.0115105 10.5101 1.79504 0.335997 10
919 0.0572295 49.0019 4.77019 0.191441 30
920 0.00916215 7.2418 2.68341 0.480246 5
921 0.0530488 44.992 4.55979 0.20408 28
922 0.0361266 32.3758 5.99023 0.256355 22
923 0.0554086 46.257 4.50776 0.17639 37
924 0.0639785 51.2959 7.18713 0.218271 31
925 0.0526501 46.3671 5.84656 0.264564 23
927 0.045404 38.605 2.66713 0.173798 32
928 0.0363607 31.479 2.87903 0.202965 28
929 0.0227076 18.4608 4.62631 0.353228 12
930 0.0447445 38.7077 4.50451 0.229495 23
931 0.0323678 26.8426 2.73011 0.229676 19
932 0.0287607 24.088 3.43361 0.244214 19
933 0.0489246 43.6444 4.20279 0.208724 26
934 0.0326816 26.5561 3.36217 0.245972 23
935 0.0451751 37.0274 3.76491 0.215994 28
936 0.0554446 45.0372 4.36735 0.223057 25
937 0.0479444 39.7615 3.79125 0.207442 28
938 0.0263413 24.0294 4.32562 0.286741 15
939 0.0596494 50.636 7.40718 0.257828 32
940 0.062856 53.9634 4.88846 0.189301 32
941 0.0545782 46.8169 7.46806 0.265182 20
942 0.046319 39.5906 3.60888 0.199035 27
943 0.0515587 42.2509 5.96231 0.246519 22
944 0.0217023 18.3997 3.15412 0.27854 15
945 0.0407808 33.9963 6.81821 0.259889 23
946 0.0498066 39.5988 4.3969 0.22714 27
947 0.0075303 6.21048 1.20194 0.38658 7
948 0.0196844 18.1937 3.49681 0.341275 10
949 0.0555598 44.8469 5.07916 0.197717 31
950 0.0637156 53.3203 6.88632 0.211712 34
951 0.0475901 40.947 4.44299 0.20557 28
952 0.0353059 31.2859 3.78863 0.215956 26
953 0.0548539 44.3338 4.83552 0.216468 26
954 0.0860409 70.092 5.26053 0.175824 41
955 0.0474154 39.2383 7.52004 0.291519 21
956 0.0307455 24.7511 4.57241 0.343592 14
957 0.043376 37.1899 4.28793 0.229664 23
958 0.0573584 46.6154 3.77769 0.171675 39
959 0.0372016 31.3271 5.1827 0.266969 20
960 0.0424683 34.9911 4.65223 0.231338 25
961 0.0506577 42.8914 5.35044 0.221751 26
962 0.0714766 57.6965 7.51366 0.260179 27
963 0.0343745 29.6909 2.69102 0.257556 21
964 0.0368001 30.4299 3.17496 0.206546 27
965 0.0618032 52.5155 7.48018 0.236968 30
966 0.0348811 32.1605 9.96008 0.358898 18
967 0.0615167 53.1655 5.18513 0.207256 29
968 0.0303908 25.7835 2.10688 0.198668 25
969 0.0599213 50.4627 6.21472 0.228652 30
970 0.0464664 36.7302 3.81211 0.226457 24
971 0.0501628 43.4004 4.20328 0.194107 31
972 0.0623546 53.5957 4.86031 0.184363 38
973 0.0483396 39.651 4.03176 0.203471 27
974 0.0661335 56.5151 5.72644 0.193348 36
975 0.0359163 27.7859 6.13469 0.297761 19
976 0.0675745 57.0202 5.49239 0.178562 39
977 0.0469083 39.986 12.9481 0.370074 19
978 0.0703893 57.4214 16.0125 0.332552 25
979 0.0388916 33.2498 2.20672 0.187434 29
980 0.0408347 37.2564 5.00723 0.247466 23
981 0.0315874 25.8741 3.30574 0.251256 18
982 0.0416661 36.8449 5.05091 0.234602 25
983 0.0541887 47.0391 21.5286 0.553905 13
984 0.0269642 24.1769 5.73787 0.31769 14
986 0.0569935 46.2527 5.87161 0.22967 28
987 0.0474938 40.1045 4.91958 0.206806 29
988 0.0760363 61.102 5.12256 0.18619 35
989 0.0419723 32.329 3.86109 0.252501 20
990 0.0443645 37.7805 5.80926 0.269015 21
991 0.0609541 50.3682 4.31204 0.183986 32
992 0.0389065 35.7802 10.29 0.367418 15
993 0.0350736 28.7835 7.24756 0.319197 16
994 0.0152646 12.6403 3.39222 0.360703 10
995 0.0304162 25.063 2.87662 0.24426 22
996 0.0512422 43.4773 6.21562 0.23473 26
997 0.0740559 62.7585 11.1303 0.303357 26
998 0.0658075 56.5924 8.66513 0.233751 31
999 0.0350495 29.2365 3.99871 0.25512 22
1000 0.063767 53.107 6.43148 0.217979 30
1001 0.0421735 35.3262 3.51067 0.213388 29
1002 0.045271 37.7916 5.97817 0.225587 25
1004 0.0483612 46.4492 9.59052 0.305107 19
1005 0.0700734 58.5261 4.71966 0.199721 34
1006 0.0373563 33.7177 4.48887 0.2431 24
1007 0.0510386 43.8135 4.14279 0.189854 31
1008 0.0294335 24.7338 4.20051 0.259491 17
1009 0.0465703 41.4279 3.96992 0.213379 28
1010 0.0728416 59.5165 7.39657 0.23349 28
1011 0.0564977 48.9022 6.88138 0.237752 25
1012 0.0425101 35.2373 4.48629 0.199257 28
1013 0.0697507 57.1602 4.81867 0.157781 40
1014 0.042774 35.0798 3.78424 0.255984 23
1015 0.0406672 34.2037 5.26225 0.229344 27
1016 0.0556133 46.8701 4.88652 0.190807 34
1017 0.0493872 42.2146 4.04696 0.188868 34
1018 0.0418411 36.0025 4.04678 0.217298 29
1019 0.0358472 29.9516 6.98745 0.328262 18
1020 0.0377854 30.2304 4.55038 0.264299 20
1021 0.0371983 31.621 3.76683 0.248491 21
1022 0.0579969 49.4702 3.93054 0.186995 35
1023 0.0676199 54.5488 5.47857 0.200436 33
1024 0.039867 33.6252 4.09748 0.247212 23
1025 0.0527013 46.524 8.1078 0.255934 23
1026 0.0479411 40.0419 7.83842 0.236021 30
1027 0.0516499 43.1939 6.3749 0.21652 29
1028 0.0464721 38.0054 3.64132 0.197501 31
1029 0.064965 53.0902 6.21223 0.219896 29
1030 0.049948 40.064 5.9086 0.230889 28
1031 0.0483042 39.6979 4.42479 0.222186 27
1032 0.0116908 10.8499 2.0608 0.343309 10
1033 0.0346131 30.3909 3.58352 0.225755 27
1034 0.0354739 30.1728 3.68753 0.249456 22
1035 0.0509707 40.6621 3.88817 0.219456 26
1036 0.0441163 35.9666 3.72584 0.206058 27
1037 0.063214 53.6971 5.69416 0.20185 33
1038 0.02847 21.2712 7.60904 0.387189 16
1039 0.0104447 9.01036 1.66435 0.343568 9
1040 0.0372204 31.1707 4.04591 0.227789 25
1041 0.0277545 23.0036 3.22238 0.258301 21
1042 0.0299989 24.3742 3.28998 0.251462 18
1043 0.0399394 32.9493 2.27631 0.198014 28
1044 0.0559373 46.2666 4.15229 0.184606 32
1045 0.0561449 45.7557 2.83673 0.171498 37
1046 0.034555 29.1213 3.70642 0.273276 16
1047 0.0456674 37.0986 2.67142 0.194879 29
1048 0.0853266 67.9562 24.7188 0.43307 19
1049 0.025453 20.212 2.39182 0.247307 18
1050 0.0497697 43.6197 14.6294 0.386329 20
1051 0.0290741 22.9157 4.49103 0.311481 15
1052 0.0497245 40.6064 3.98586 0.201518 30
1053 0.0305362 25.2971 1.9319 0.213787 24
1054 0.0459199 40.5929 4.93044 0.234166 22
1055 0.0317871 27.3403 2.57454 0.217379 24
1056 0.0383054 31.8423 7.42832 0.296856 21
1057 0.0418161 34.6551 3.60683 0.188339 33
1058 0.0470637 41.5841 4.94483 0.214211 31
1059 0.0506555 39.9054 5.14312 0.226138 27
1060 0.00767287 6.40148 3.61602 0.612843 4
1061 0.0218762 18.1108 2.12684 0.268284 17
1062 0.0481277 40.6132 5.38353 0.230381 29
1063 0.050922 41.6354 4.0214 0.223479 26
1064 0.0473358 37.77 4.07909 0.241472 23
1065 0.0826228 69.0709 12.8485 0.250093 34
1066 0.037778 30.8036 4.3777 0.234096 25
1067 0.0508344 41.824 3.27516 0.205523 30
1069 0.0497311 42.2071 6.15193 0.213274 28
1070 0.0335962 29.8975 3.02254 0.214983 23
1071 0.0321536 26.2203 4.01994 0.269976 19
1072 0.0744731 63.7239 5.86927 0.167183 43
1073 0.0671429 55.0562 3.44402 0.163978 35
1074 0.0570578 47.0396 3.25903 0.16677 34
1075 0.0442402 37.034 4.30324 0.206973 29
1076 0.033587 27.5109 3.81378 0.226492 23
1077 0.0481136 38.2323 3.29568 0.183577 32
1078 0.0453203 39.5509 21.823 0.56308 16
1079 0.0340767 30.1037 4.7819 0.260911 23
1080 0.0518043 43.4071 6.73186 0.256435 23
1081 0.0496459 41.3422 4.68582 0.200055 29
1082 0.0521446 41.9927 4.41291 0.218902 28
1083 0.0403323 34.7697 2.99417 0.243075 24
1084 0.0476019 39.0181 3.63802 0.204609 26
1085 0.0488616 40.7893 4.65397 0.195849 31
1086 0.0669377 56.8541 6.14843 0.190424 38
1087 0.0481805 39.2057 4.0236 0.211651 31
1088 0.0379943 30.4457 3.64093 0.23468 22
1089 0.0595438 48.7343 9.49266 0.27177 23
1090 0.0580735 47.0725 3.44873 0.15687 41
1091 0.0353666 28.8562 4.62768 0.275925 19
1092 0.0543571 46.0599 2.7445 0.170751 33
1093 0.0462857 39.1458 6.73474 0.252122 22
1094 0.0495017 41.2752 6.49658 0.229466 26
1095 0.0503466 40.5023 2.51533 0.16183 41
1096 0.0532492 44.6473 9.44496 0.273331 24
1097 0.0316208 26.5027 2.04369 0.208947 23
1098 0.0457738 39.7103 4.40449 0.203265 29
1099 0.0445281 35.9486 4.14368 0.206272 30
1100 0.044571 38.2843 3.56237 0.213183 25
1101 0.0882908 72.9545 9.00613 0.229891 28
1102 0.0344448 30.5171 3.49787 0.204378 26
1103 0.0321577 24.8124 6.74401 0.368873 12
1105 0.0817885 67.7943 7.89504 0.181558 46
1106 0.039654 33.9344 4.50897 0.259289 20
1107 0.0338016 28.278 5.57176 0.300598 18
1108 0.0608702 54.1844 4.45325 0.193455 33
1109 0.0531512 44.1241 6.22374 0.212122 35
1110 0.0117275 9.87453 1.66554 0.337364 9
1111 0.0448779 36.6064 3.76901 0.201815 27
